ins,additive_name,food_category_code,food_category,max_level,limit_type,note,page
110,Sunset yellow,9.2.3,"Frozen
minced and
creamed fish
products
including
molluscs,
crustaceans,
and
echinoderms",100 mg/kg,numeric,95,235
406,Agar,9.2.3,"Frozen
minced and
creamed fish
products
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,235
410,Carob bean,,,GMP,gmp,,236
407,Carrageenan,,,GMP,gmp,,236
1400,"Dextrins,",,,GMP,gmp,,236
418,Gellan gum,,,GMP,gmp,,236
412,Guar gum,,,GMP,gmp,,236
416,Karaya gum,,,GMP,gmp,,236
421,Mannitol,,,GMP,gmp,,236
407a,Processed,,,GMP,gmp,,236
401,Sodium,,,GMP,gmp,,236
332(ii),Tripotassium,,,GMP,gmp,,236
331(iii),Trisodium,,,GMP,gmp,,236
417,Tara gum,,,GMP,gmp,,236
415,Xanthan gum,,,GMP,gmp,,236
300,"Ascorbic acid,",9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
170(i),Calcium,9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
297,Fumaric acid,9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
504(i),Magnesium,9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
528,Magnesium,9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
504(ii),Magnesium,9.2.4,"Cooked
and/or fried
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,,236
296,"Malic acid,",,,GMP,gmp,,237
332(i),Potassium,,,GMP,gmp,,237
331(i),Sodium,,,GMP,gmp,,237
365,Sodium,,,GMP,gmp,,237
333(iii),Tricalcium,,,GMP,gmp,,237
332(ii),Tripotassium,,,GMP,gmp,,237
331(iii),Trisodium,,,GMP,gmp,,237
1414,Acetylated,9.2.4.1,"Cooked fish
and fish
products",GMP,gmp,241,237
129,Allura red AC,9.2.4.1,"Cooked fish
and fish
products",100 mg/kg,numeric,95,237
410,Carob bean,9.2.4.1,"Cooked fish
and fish
products",GMP,gmp,241,237
133,Brilliant blue,9.2.4.1,"Cooked fish
and fish
products",200 mg/kg,numeric,95,237
1400,"Dextrins,",9.2.4.1,"Cooked fish
and fish
products",GMP,gmp,241,237
1440,Hydroxypropy,9.2.4.1,"Cooked fish
and fish
products",GMP,gmp,241,237
418,Gellan gum,9.2.4.1,"Cooked fish
and fish
products",GMP,gmp,241,237
416,Karaya gum,,,GMP,gmp,241,238
,CHLOROPH,,,30 mg/kg,numeric,"62 ,95",238
170(i),Calcium,,,GMP,gmp,,238
1404,Oxidized,,,GMP,gmp,241,238
407a,Processed,,,GMP,gmp,241,238
160a(ii),beta-,,,"1,000 mg/kg",numeric,95,238
,ETHYLENE,,,50 mg/kg,numeric,21,238
143,Fast green,,,200 mg/kg,numeric,,238
163(ii),Grape skin,,,500 mg/kg,numeric,95,238
132,Indigotine,,,200 mg/kg,numeric,95,238
,PHOSPHAT,,PHOSPHAT,"2,200 mg/kg",numeric,33,238
124,Ponceau 4R,,,200 mg/kg,numeric,95,239
,RIBOFLAVI,,,300 mg/kg,numeric,95,239
413,Tragacanth,,,GMP,gmp,241,239
,SACCHARI,,,500 mg/kg,numeric,,239
,SORBATES,,,"2,000 mg/kg",numeric,42,239
365,Sodium,,,GMP,gmp,,239
110,Sunset yellow,,,200 mg/kg,numeric,95,239
415,Xanthan gum,,,GMP,gmp,"241, 327",239
129,Allura red AC,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC",100 mg/kg,numeric,,239
523,Aluminium,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC",200 mg/kg,numeric,"6,250",239
,BENZOATE,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC","2,000 mg/kg",numeric,"13, 82",239
133,Brilliant blue,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC",200 mg/kg,numeric,95,239
160a(ii),beta-,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC","1,000 mg/kg",numeric,,239
163(ii),Grape skin,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC","1,000 mg/kg",numeric,,239
,PHOSPHAT,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC","2,200 mg/kg",numeric,,239
124,Ponceau 4R,9.2.4.2,"Cooked
molluscs,
crustaceans,
and
echinoderms Allura red AC",200 mg/kg,numeric,,239
,RIBOFLAVI,,,300 mg/kg,numeric,,240
,SORBATES,,,"2,000 mg/kg",numeric,"42, 82",240
,SULFITES,,,150 mg/kg,numeric,44,240
110,Sunset yellow,,,200 mg/kg,numeric,,240
1440,Hydroxypropy,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
407a,Processed,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
1414,Acetylated,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
410,Carob bean,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
1400,"Dextrins,",9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
418,Gellan gum,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
,CHLOROPH,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",40 mg/kg,numeric,"95,41",240
416,Karaya gum,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
1404,Oxidized,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms",GMP,gmp,41,240
163(ii),Grape skin,9.2.4.3,"Fried fish and
fish products,
including
molluscs,
crustaceans,
and
echinoderms","1,000 mg/kg",numeric,95,240
413,Tragacanth,,,GMP,gmp,41,241
415,Xanthan gum,,,GMP,gmp,,241
129,Allura red AC,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",100 mg/kg,numeric,22,241
,BENZOATE,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",200 mg/kg,numeric,,241
320,Butylated,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",200 mg/kg,numeric,"15, 196",241
321,Butylated,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",200 mg/kg,numeric,"15, 196",241
,CHLOROPH,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",200 mg/kg,numeric,,241
170(i),Calcium,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",GMP,gmp,"266, 267",241
161g,Canthaxanthin,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",15 mg/kg,numeric,,241
160a(ii),beta-,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)","1,000 mg/kg",numeric,,241
143,Fast green,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",100 mg/kg,numeric,,241
297,Fumaric acid,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)",GMP,gmp,,241
163(ii),Grape skin,9.2.5,"Smoked,
dried,
fermented,
and/or salted
fish and fish
products,
including
molluscs,
crustaceans,
and
echinoderms
(Dried shark
fins,
Salted fish/
dried salted
fish)","1,000 mg/kg",numeric,"266, 267",241
,IRON,,,250 mg/kg,numeric,22,242
504(i),Magnesium,,,GMP,gmp,22,242
132,Indigotine,,,100 mg/kg,numeric,22,242
528,Magnesium,,,GMP,gmp,"266, 267",242
504(ii),Magnesium,,,GMP,gmp,"266, 267",242
296,"Malic acid,",,,GMP,gmp,"266, 267",242
124,Ponceau 4R,,,100 mg/kg,numeric,"266, 267",242
332(i),Potassium,,,GMP,gmp,22,242
310,Propyl gallate,,,100 mg/kg,numeric,"266, 267",242
,RIBOFLAVI,,,300 mg/kg,numeric,"15, 196",242
,SULFITES,,,30 mg/kg,numeric,,242
331(i),Sodium,,,GMP,gmp,44,242
365,Sodium,,,GMP,gmp,"266, 267",242
110,Sunset yellow,,,100 mg/kg,numeric,"266, 267",242
1414,Acetylated,,,GMP,gmp,22,243
406,Agar,,,GMP,gmp,300,243
407,Carrageenan,,,GMP,gmp,300,243
472c,Citric and,,,GMP,gmp,300,243
412,Guar gum,,,GMP,gmp,300,243
414,Gum arabic,,,GMP,gmp,300,243
463,Hydroxypropy,,,GMP,gmp,300,243
464,Hydroxypropy,,,GMP,gmp,300,243
1440,Hydroxypropy,,,GMP,gmp,300,243
472b,Lactic and,,,GMP,gmp,300,243
511,Magnesium,,,GMP,gmp,300,243
421,Mannitol,,,GMP,gmp,300,243
461,Methyl,,,GMP,gmp,300,243
465,Methyl ethyl,,,GMP,gmp,300,243
1404,Oxidized,,,GMP,gmp,300,243
440,Pectins,,,GMP,gmp,300,244
460(ii),Powdered,,,GMP,gmp,300,244
407a,Processed,,,GMP,gmp,300,244
470(i),Salts of,,,GMP,gmp,300,244
470(ii),Salts of oleic,,,GMP,gmp,300,244
401,Sodium,,,GMP,gmp,300,244
466,Carboxymethy,,,GMP,gmp,300,244
417,Tara gum,,,GMP,gmp,300,244
413,Tragacanth,,,GMP,gmp,300,244
415,Xanthan gum,,,GMP,gmp,300,244
,Lecithins,,Lecithins,GMP,gmp,300,244
472a,Acetic and,,Lecithins,GMP,gmp,300,244
950,Acesulfame,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",200 mg/kg,numeric,"144, 188",245
951,Aspartame,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",300 mg/kg,numeric,"144, 191",245
962,Aspartame-,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",200 mg/kg,numeric,113,245
,BENZOATE,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms","2,000 mg/kg",numeric,"13, 120",245
320,Butylated,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",200 mg/kg,numeric,"15, 180",245
321,Butylated,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",200 mg/kg,numeric,"15, 180",245
,CAROTENO,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",100 mg/kg,numeric,"100, 95",245
150c,Caramel III -,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms","30,000 mg/kg",numeric,95,245
955,Sucralose,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms",120 mg/kg,numeric,144,245
150d,Caramel IV –,,"Semi
preserved fish
and fish
products
including
molluscs,
crustaceans,
and
echinoderms","30,000 mg/kg",numeric,95,245
961,Neotame,,Neotame,10 mg/kg,numeric,,245
,HYDROXYB,,,"1,000 mg/kg",numeric,27,246
,SORBATES,,,"1,000 mg/kg",numeric,42,246
,PHOSPHAT,9.3.1,Fish and fish,"2,200 mg/kg",numeric,33,246
,SACCHARI,9.3.1,"including SACCHARI
NS",160 mg/kg,numeric,144,246
,ETHYLENE,9.3.2,Fish and fish,250 mg/kg,numeric,21,246
,PHOSPHAT,9.3.2,and,"2,200 mg/kg",numeric,33,246
,SACCHARI,9.3.2,pickled and/or,160 mg/kg,numeric,144,246
129,Allura red AC,9.3.3,"Salmon
substitutes,
caviar and
other fish roe
products Salmon",100 mg/kg,numeric,,246
133,Brilliant blue,9.3.3,"substitutes,",100 mg/kg,numeric,,246
,CHLOROPH,9.3.3,other fish roe,200 mg/kg,numeric,,246
161g,Canthaxanthin,,,15 mg/kg,numeric,,247
160a(ii),beta-,,,"1,000 mg/kg",numeric,,247
143,Fast green,,,100 mg/kg,numeric,,247
163(ii),Grape skin,,,"1,500 mg/kg",numeric,,247
,IRON,,,100 mg/kg,numeric,,247
132,Indigotine,,,100 mg/kg,numeric,,247
,PHOSPHAT,,,"2,200 mg/kg",numeric,33,247
124,Ponceau 4R,,,200 mg/kg,numeric,,247
,RIBOFLAVI,,,300 mg/kg,numeric,,247
110,Sunset yellow,9.3.4,Semi-,100 mg/kg,numeric,,247
129,Allura red AC,9.3.4,and fish,100 mg/kg,numeric,,247
,CHLOROPH,9.3.4,products,75 mg/kg,numeric,95,247
,IRON,9.3.4,"paste),",50 mg/kg,numeric,95,247
132,Indigotine,,"products of
food
categories
9.3.1 –9.3.3",100 mg/kg,numeric,,248
,PHOSPHAT,,"products of
food
categories
9.3.1 –9.3.3","2,200 mg/kg",numeric,33,248
124,Ponceau 4R,,"products of
food
categories
9.3.1 –9.3.3",100 mg/kg,numeric,,248
,RIBOFLAVI,,"products of
food
categories
9.3.1 –9.3.3",300 mg/kg,numeric,,248
,SACCHARI,,"products of
food
categories
9.3.1 –9.3.3",160 mg/kg,numeric,144,248
950,Acesulfame,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",200 mg/kg,numeric,"144, 188",248
951,Aspartame,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",300 mg/kg,numeric,"144, 191",248
962,Aspartame-,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",200 mg/kg,numeric,113,248
,CAROTENO,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",100 mg/kg,numeric,95,248
320,Butylated,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",200 mg/kg,numeric,"15, 180",248
321,Butylated,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",200 mg/kg,numeric,"15, 180",248
,CHLOROPH,9.4,"Fully
preserved
including
canned or
fermented fish
and fish
products, and
molluscs,
crustaceans,
and
echinoderms(c
anned fin fish,
canned
shrimp,
canned
sardines,
canned
salmon,
canned crab
meat, canned
tuna and",500 mg/kg,numeric,95,248
161g,Canthaxanthin,,,15 mg/kg,numeric,,249
150c,Caramel III -,,,"30,000 mg/kg",numeric,50,249
150d,Caramel IV –,,,"30,000 mg/kg",numeric,95,249
160a(ii),beta-,,,500 mg/kg,numeric,,249
,ETHYLENE,,,340 mg/kg,numeric,21,249
,IRON,,,50 mg/kg,numeric,95,249
961,Neotame,,,10 mg/kg,numeric,,249
,PHOSPHAT,,,"2,200 mg/kg",numeric,33,249
,RIBOFLAVI,,,500 mg/kg,numeric,95,249
,SACCHARI,,,200 mg/kg,numeric,144,249
,SULFITES,,,150 mg/kg,numeric,"44, 140",249
955,Sucralose,,,120 mg/kg,numeric,144,249
466,Carboxy,,Carboxy,GMP,gmp,,249
243,"Lauric arginate
ethyl ester",10.2,Egg products,200 mg/kg,numeric,,251
,BENZOATES,10.2.1,"Liquid egg
products","5,000 mg/kg",numeric,13,251
,PHOSPHATES,10.2.1,"Liquid egg
products","4,400 mg/kg",numeric,"67, 33",251
,SORBATES,10.2.1,"Liquid egg
products","5,000 mg/kg",numeric,42,251
1505,Triethyl citrate,10.2.1,Triethyl citrate,"2,500 mg/kg",numeric,,251
260,"Acetic acid,",10.2.1,Triethyl citrate,GMP,gmp,,251
330,Citric acid,10.2.1,Citric acid,GMP,gmp,,251
270,"Lactic acid L-, D-",10.2.1,Citric acid,GMP,gmp,,251
262(i),Sodium acetate,10.2.1,Sodium acetate,GMP,gmp,,251
331(i),Sodium,10.2.1,Sodium acetate,GMP,gmp,,251
325,Sodium lactate,10.2.1,Sodium lactate,GMP,gmp,,251
,331(iii,10.2.1,Trisodium citrate,GMP,gmp,,251
406,Agar,10.2.1,Trisodium citrate,GMP,gmp,,251
404,Calcium alginate,10.2.1,Trisodium citrate,GMP,gmp,,251
410,Carob bean gum,10.2.1,Trisodium citrate,GMP,gmp,,251
407,Carrageenan,10.2.1,Trisodium citrate,GMP,gmp,,251
418,Gellan gum,10.2.1,Trisodium citrate,GMP,gmp,,251
412,Guar gum,10.2.1,Trisodium citrate,GMP,gmp,,251
414,Gum,10.2.1,Gum,GMP,gmp,,251
416,Karaya gum,,Karaya gum,GMP,gmp,,252
425,Konjac flour,,Karaya gum,GMP,gmp,,252
,Lecithins,,Lecithins,GMP,gmp,,252
460(i),Micro crystalline,,Lecithins,GMP,gmp,,252
440,Pectins,,Pectins,GMP,gmp,,252
1200,Polydextroses,,Pectins,GMP,gmp,,252
407a,Processed,,Pectins,GMP,gmp,,252
470(i),"Salts of myristic,",,Pectins,GMP,gmp,,252
401,Sodium alginate,,Sodium alginate,GMP,gmp,,252
417,Tara gum,,Sodium alginate,GMP,gmp,,252
415,Xanthan gum,,Sodium alginate,GMP,gmp,,252
466,Carboxymethyl,,Sodium alginate,GMP,gmp,,252
,PHOSPHATES,10.2.2,"Frozen egg
products","1,290 mg/kg",numeric,"67, 33",252
,SORBATES,10.2.2,"Frozen egg
products","1,000 mg/kg",numeric,42,252
260,"Acetic acid,",10.2.2,"Frozen egg
products",GMP,gmp,,252
330,Citric acid,,,GMP,gmp,,253
270,"Lactic acid L-, D-",,,GMP,gmp,,253
262(i),Sodium acetate,,Sodium acetate,GMP,gmp,,253
331(i),Sodium,,Sodium acetate,GMP,gmp,,253
325,Sodium lactate,,Sodium lactate,GMP,gmp,,253
,331(iii,,Trisodium citrate,GMP,gmp,,253
406,Agar,,Trisodium citrate,GMP,gmp,,253
404,Calcium alginate,,Trisodium citrate,GMP,gmp,,253
410,Carob bean gum,,Trisodium citrate,GMP,gmp,,253
407,Carrageenan,,Trisodium citrate,GMP,gmp,,253
418,Gellan gum,,Trisodium citrate,GMP,gmp,,253
412,Guar gum,,Trisodium citrate,GMP,gmp,,253
414,Gum,,Trisodium citrate,GMP,gmp,,253
416,Karaya gum,,Trisodium citrate,GMP,gmp,,253
425,Konjac flour,,Trisodium citrate,GMP,gmp,,253
,Lecithins,,Lecithins,GMP,gmp,,253
460(i),Micro crystalline,,Lecithins,GMP,gmp,,253
421,Mannitol,,Lecithins,GMP,gmp,,253
471,Mono- and di-,,Lecithins,GMP,gmp,,253
440,Pectins,,,GMP,gmp,,254
1200,Polydextrose,,,GMP,gmp,,254
407a,Processed,,,GMP,gmp,,254
470(i),"Salts of myristic,",,,GMP,gmp,,254
401,Sodium alginate,,Sodium alginate,GMP,gmp,,254
417,Tara gum,,Sodium alginate,GMP,gmp,,254
466,Carboxymethyl,,Sodium alginate,GMP,gmp,,254
415,Xanthan gum,,Sodium alginate,GMP,gmp,,254
,ETHYLENE,,Sodium alginate,200 mg/kg,numeric,"21, 47",254
1505,Triethyl citrate,,Sodium alginate,"2,500 mg/kg",numeric,47,254
472e,Diacetyltartaric,10.2.3,"Dried and/or
heat
coagulated
egg products","5,000 mg/kg",numeric,,254
,ETHYLENE,10.2.3,"Dried and/or
heat
coagulated
egg products",200 mg/kg,numeric,"21, 47",254
,SORBATES,,,"1,000 mg/kg",numeric,42,255
1505,Triethyl citrate,,,"2,500 mg/kg",numeric,47,255
,PHOSPHATES,10.3,Preserved PHOSPHATES,"1,000 mg/kg",numeric,33,255
950,Acesulfame,10.4,"Egg based
deserts e.g.
custard Egg based",350 mg/kg,numeric,188,255
,ASCORBYL,10.4,custard,500 mg/kg,numeric,"10, 2",255
951,Aspartame,10.4,custard,"1,000 mg/kg",numeric,191,255
,BENZOATES,10.4,custard,"1,000 mg/kg",numeric,13,255
243,Lauric arginate,10.4,custard,200 mg/kg,numeric,,255
961,Neotame,10.4,custard,100 mg/kg,numeric,,255
,PHOSPHATES,10.4,PHOSPHATES,"1,400 mg/kg",numeric,33,255
,POLYSORBAT,10.4,PHOSPHATES,"3,000 mg/kg",numeric,,255
310,Propyl gallate,10.4,PHOSPHATES,90 mg/kg,numeric,"15, 2",255
477,Propylene glycol,10.4,PHOSPHATES,"40,000 mg/kg",numeric,,255
,SACCHARINS,10.4,PHOSPHATES,100 mg/kg,numeric,144,255
,SORBATES,10.4,PHOSPHATES,"1,000 mg/kg",numeric,42,255
960,Steviol,10.4,PHOSPHATES,330 mg/kg,numeric,26,255
955,Sucralose,10.4,PHOSPHATES,400 mg/kg,numeric,,255
474,Sucroglycerides,,,"5,000 mg/kg",numeric,,256
129,Allura red AC,,,100 mg/kg,numeric,,256
133,Brilliant Blue,,,100 mg/kg,numeric,,256
,CAROTENOID,,,150 mg/kg,numeric,,256
,CHLOROPHYL,,,300 mg/kg,numeric,,256
161g,Canthaxanthin,,,15 mg/kg,numeric,,256
150d,Caramel IV-,,,"20,000 mg/kg",numeric,,256
150,Caramel III –,,,"20,000 mg/kg",numeric,,256
,"beta-Carotenes,",,,"1,000 mg/kg",numeric,,256
143,Fast green FCF,,,100 mg/kg,numeric,,256
110,Sunset yellow,,,50 mg/kg,numeric,,256
132,Indigotine,,,100 mg/kg,numeric,,256
124,Ponceau 4R,,,50 mg/kg,numeric,,256
,RIBOFLAVINS,,,200 mg/kg,numeric,,256
,SULFITES,11.1.1,"White sugar,",15 mg/kg,numeric,44,257
,SULFITES,11.1.1,Refined Sugar,20 mg/kg,numeric,,257
552,Calcium silicate,11.1.2,"Powdered
sugar,
powdered
dextrose (icing
sugar) Powdered","15,000 mg/kg",numeric,56,257
504(i),Magnesium,11.1.2,"sugar,","15,000 mg/kg",numeric,56,257
170(i),carbonates of,11.1.2,dextrose (icing,"15,000 mg/kg",numeric,,257
553(i),Magnesium,11.1.2,dextrose (icing,"15,000 mg/kg",numeric,56,257
,Silicates of,11.1.2,dextrose (icing,"15,000 mg/kg",numeric,,257
,PHOSPHATES,11.1.2,dextrose (icing,"6,600 mg/kg",numeric,"56,33",257
,SULFITES,11.1.2,dextrose (icing,20 mg/kg,numeric,44,257
551,"Silicon dioxide,",11.1.2,dextrose (icing,"15,000 mg/kg",numeric,56,257
,SULFITES,11.1.3,Soft white SULFITES,150 mg/kg,numeric,"44, 111",258
,SULFITES,11.1.3.1,Dried glucose SULFITES,20 mg/kg,numeric,"111,44",258
,SULFITES,11.1.3.2,Glucose syrup,20 mg/kg,numeric,"111,44",258
,SULFITES,11.1.5,"Plantation or
mill white
sugar
(plantation Plantation or SULFITES",70 mg/kg,numeric,44,258
,Sulfites,11.1.6,"Gur or
Jaggery Gur or",50 mg/kg,numeric,,259
,SULFITES,11.2,Brown sugar,40 mg/kg,numeric,44,259
,RIBOFLAVINS,11.3,Sugar,300 mg/kg,numeric,,259
,SULFITES,11.3,"inverted,",70 mg/kg,numeric,44,259
,"ASCORBYL
ESTERS",11.4,"Other sugars
and syrups
(e.g. xylose,
maple syrup,
sugar
toppings) Other sugars",200 mg/kg,numeric,10,260
950,"Acesulfame
potassium",11.4,"(e.g. xylose,","1,000 mg/kg",numeric,"159,
188",260
472a,"Acetic and fatty
acid esters of
glycerol",11.4,sugar,GMP,gmp,258,260
1422,"Acetylated
distarch adipate",11.4,sugar,GMP,gmp,258,260
1414,"Acetylated
distarch
phosphate",11.4,sugar,GMP,gmp,258,260
1401,"Acid-treated
starch",11.4,sugar,GMP,gmp,258,260
406,Agar,11.4,sugar,GMP,gmp,258,260
400,Alginic acid,11.4,sugar,GMP,gmp,258,260
1402,"Alkaline treated
starch",11.4,sugar,GMP,gmp,258,260
129,Allura red AC,11.4,sugar,200 mg/kg,numeric,,260
403,"Ammonium
alginate",11.4,sugar,GMP,gmp,258,260
951,Aspartame,11.4,sugar,"3,000 mg/kg",numeric,"159,
191",260
,BENZOATES,11.4,sugar,"1,000 mg/kg",numeric,13,260
,Bleached starch,11.4,sugar,GMP,gmp,258,260
,"CAROTENOID
S",11.4,sugar,50 mg/kg,numeric,217,260
,"CHLOROPHYL
LS AND
CHLOROPHYL",11.4,sugar,64 mg/kg,numeric,62,260
263,Calcium acetate,,,GMP,gmp,258,261
404,Calcium alginate,,,GMP,gmp,259,261
161g,Canthaxanthin,,,15 mg/kg,numeric,,261
150c,Caramel III -,,,"50,000 mg/kg",numeric,100,261
410,Carob bean gum,,,GMP,gmp,258,261
,"beta-Carotenes,",,,50 mg/kg,numeric,,261
407,Carrageenan,,,GMP,gmp,258,261
472c,Citric and fatty,,,GMP,gmp,258,261
1412,Distarch,,,GMP,gmp,258,261
418,Gellan gum,,,GMP,gmp,258,261
412,Guar gum,,,GMP,gmp,258,261
414,Gum arabic,,,GMP,gmp,258,261
,HYDROXYBEN,,,100 mg/kg,numeric,27,261
463,Hydroxypropyl,,,GMP,gmp,258,261
1442,Hydroxypropyl,,,GMP,gmp,258,261
464,Hydroxypropyl,,,GMP,gmp,258,261
1440,Hydroxypropyl,,,GMP,gmp,258,261
132,Indigotine,,,300 mg/kg,numeric,,262
416,Karaya gum,,,GMP,gmp,258,262
425,Konjac flour,,,GMP,gmp,258,262
472b,Lactic and fatty,,,GMP,gmp,258,262
,Lecithins,,Lecithins,GMP,gmp,258,262
504(i),Magnesium,,Lecithins,GMP,gmp,258,262
511,Magnesium,,Lecithins,GMP,gmp,258,262
528,Magnesium,,Lecithins,GMP,gmp,258,262
504(ii),Magnesium,,Lecithins,GMP,gmp,258,262
421,Mannitol,,Lecithins,GMP,gmp,258,262
461,Methyl cellulose,,Lecithins,GMP,gmp,258,262
465,Methyl ethyl,,Lecithins,GMP,gmp,258,262
460(i),Microcrystalline,,Lecithins,GMP,gmp,258,262
471,Mono- and di-,,Lecithins,GMP,gmp,258,262
1410,Monostarch,,Lecithins,GMP,gmp,258,262
961,Neotame,,Lecithins,70 mg/kg,numeric,159,262
1404,Oxidized starch,,Lecithins,GMP,gmp,258,262
